Date,Value
2020-10-22,483.88
2020-10-23,324.78
2020-10-24,249.68
2020-10-25,323.97
2020-10-26,387.85
2020-10-27,254.63
2020-10-28,128.5
2020-10-29,204.55
2020-10-30,386.52
2020-10-31,237.77
2020-11-01,148.57
2020-11-02,426.24
2020-11-03,425.21
2020-11-04,388.1
2020-11-05,244.43
2020-11-06,373.6
2020-11-07,253.84
2020-11-08,261.71
2020-11-09,219.63
2020-11-10,389.12
2020-11-11,388.1
2020-11-12,273.79
2020-11-13,391.9
2020-11-14,328.55
2020-11-15,234.24
2020-11-16,492.57
2020-11-17,243.53
2020-11-18,132.3
2020-11-19,253.27
2020-11-20,191.41
2020-11-21,409.29
2020-11-22,436.41
2020-11-23,351.66
2020-11-24,323.75
2020-11-25,178.59
2020-11-26,215.37
2020-11-27,147.23
2020-11-28,246.07
2020-11-29,269.97
2020-11-30,371.93
2020-12-01,165.26
2020-12-02,286.39
2020-12-03,163.15
2020-12-04,217.67
2020-12-05,119.51
2020-12-06,155.28
2020-12-07,287.01
2020-12-08,462.57
2020-12-09,459.09
2020-12-10,118.45
2020-12-11,431.46
2020-12-12,266.57
2020-12-13,117.66
2020-12-14,265.19
2020-12-15,456.08
2020-12-16,271.62
2020-12-17,239.57
2020-12-18,128.23
2020-12-19,330.53
2020-12-20,170.15
2020-12-21,348.38
2020-12-22,254.37
2020-12-23,126.05
2020-12-24,402.14
2020-12-25,159.99
2020-12-26,378.72
2020-12-27,259.62
2020-12-28,103.65
2020-12-29,258.95
2020-12-30,445.7
2020-12-31,385.88
2021-01-01,263.67
2021-01-02,100.24
2021-01-03,150.05
2021-01-04,181.49
2021-01-05,206.33
2021-01-06,115.41
2021-01-07,474.16
2021-01-08,388.19
2021-01-09,355.33
2021-01-10,178.71
2021-01-11,295.36
2021-01-12,234.2
2021-01-13,125.04
2021-01-14,380.63
2021-01-15,280.29
2021-01-16,482.83
2021-01-17,314.35
2021-01-18,453.43
2021-01-19,433.46
2021-01-20,187.01
2021-01-21,390.73
2021-01-22,394.19
2021-01-23,477.13
2021-01-24,424.01
2021-01-25,317.99
2021-01-26,130.83
2021-01-27,365.58
2021-01-28,128.54
2021-01-29,416.06
2021-01-30,351.22
2021-01-31,153.5
2021-02-01,317.18
2021-02-02,112.42
2021-02-03,222.76
2021-02-04,295.21
2021-02-05,178.37
2021-02-06,215.9
2021-02-07,468.61
2021-02-08,375.28
2021-02-09,139.76
2021-02-10,326.52
2021-02-11,105.45
2021-02-12,224.93
2021-02-13,219.24
2021-02-14,487.98
2021-02-15,120.75
2021-02-16,450.78
2021-02-17,425.94
2021-02-18,367.75
2021-02-19,366.44
2021-02-20,115.51
2021-02-21,401.59
2021-02-22,154.83
2021-02-23,417.92
2021-02-24,154.1
2021-02-25,219.12
2021-02-26,412.64
2021-02-27,432.74
2021-02-28,312.34
2021-03-01,189.62
2021-03-02,286.57
2021-03-03,360.72
2021-03-04,104.1
2021-03-05,219.41
2021-03-06,409.66
2021-03-07,141.73
2021-03-08,146.49
2021-03-09,377.11
2021-03-10,192.34
2021-03-11,383.25
2021-03-12,208.55
2021-03-13,194.87
2021-03-14,342.88
2021-03-15,286.48
2021-03-16,181.97
2021-03-17,168.72
2021-03-18,155.8
2021-03-19,463.49
2021-03-20,160.82
2021-03-21,296.66
2021-03-22,191.44
2021-03-23,419.84
2021-03-24,444.9
2021-03-25,117.33
2021-03-26,270.05
2021-03-27,152.97
2021-03-28,405.52
2021-03-29,456.28
2021-03-30,110.81
2021-03-31,422.36
2021-04-01,444.2
2021-04-02,405.97
2021-04-03,275.82
2021-04-04,108.45
2021-04-05,493.35
2021-04-06,429.2
2021-04-07,163.34
2021-04-08,493.91
2021-04-09,298.85
2021-04-10,228.06
2021-04-11,177.77
2021-04-12,109.58
2021-04-13,470.42
2021-04-14,265.78
2021-04-15,485.0
2021-04-16,406.76
2021-04-17,334.27
2021-04-18,209.52
2021-04-19,325.17
2021-04-20,449.9
2021-04-21,311.52
2021-04-22,403.01
2021-04-23,322.04
2021-04-24,303.08
2021-04-25,398.51
2021-04-26,415.74
2021-04-27,275.49
2021-04-28,168.02
2021-04-29,248.44
2021-04-30,418.68
2021-05-01,393.34
2021-05-02,426.9
2021-05-03,431.12
2021-05-04,444.21
2021-05-05,279.88
2021-05-06,405.61
2021-05-07,340.59
2021-05-08,455.66
2021-05-09,327.1
2021-05-10,183.41
2021-05-11,430.75
2021-05-12,366.76
2021-05-13,482.18
2021-05-14,103.89
2021-05-15,193.33
2021-05-16,136.8
2021-05-17,466.81
2021-05-18,112.51
2021-05-19,374.46
2021-05-20,261.6
2021-05-21,238.04
2021-05-22,172.75
2021-05-23,428.51
2021-05-24,437.78
2021-05-25,244.98
2021-05-26,376.62
2021-05-27,101.64
2021-05-28,349.18
2021-05-29,233.71
2021-05-30,164.86
2021-05-31,227.5
2021-06-01,464.03
2021-06-02,496.86
2021-06-03,254.71
2021-06-04,497.64
2021-06-05,474.73
2021-06-06,426.05
2021-06-07,307.03
2021-06-08,419.2
2021-06-09,498.14
2021-06-10,352.0
2021-06-11,115.68
2021-06-12,170.1
2021-06-13,310.48
2021-06-14,363.13
2021-06-15,409.65
2021-06-16,111.06
2021-06-17,292.71
2021-06-18,118.3
2021-06-19,303.77
2021-06-20,306.11
2021-06-21,252.15
2021-06-22,409.41
2021-06-23,153.4
2021-06-24,316.56
2021-06-25,431.25
2021-06-26,437.81
2021-06-27,238.67
2021-06-28,252.42
2021-06-29,384.6
2021-06-30,469.7
2021-07-01,102.16
2021-07-02,271.49
2021-07-03,263.04
2021-07-04,441.86
2021-07-05,312.83
2021-07-06,236.05
2021-07-07,390.09
2021-07-08,333.36
2021-07-09,237.35
2021-07-10,113.77
2021-07-11,427.24
2021-07-12,387.27
2021-07-13,296.26
2021-07-14,207.85
2021-07-15,461.38
2021-07-16,236.97
2021-07-17,419.66
2021-07-18,233.72
2021-07-19,331.29
2021-07-20,237.18
2021-07-21,248.58
2021-07-22,348.62
2021-07-23,363.98
2021-07-24,369.07
2021-07-25,227.54
2021-07-26,434.04
2021-07-27,128.08
2021-07-28,208.59
2021-07-29,484.6
2021-07-30,192.68
2021-07-31,353.56
2021-08-01,157.82
2021-08-02,232.74
2021-08-03,187.75
2021-08-04,381.54
2021-08-05,347.15
2021-08-06,156.39
2021-08-07,313.96
2021-08-08,438.62
2021-08-09,393.51
2021-08-10,437.97
2021-08-11,474.13
2021-08-12,372.78
2021-08-13,493.57
2021-08-14,359.24
2021-08-15,359.22
2021-08-16,385.48
2021-08-17,258.8
2021-08-18,470.66
2021-08-19,466.17
2021-08-20,290.0
2021-08-21,283.79
2021-08-22,287.11
2021-08-23,205.65
2021-08-24,351.9
2021-08-25,326.96
2021-08-26,319.2
2021-08-27,147.45
2021-08-28,455.83
2021-08-29,158.05
2021-08-30,450.03
2021-08-31,259.54
2021-09-01,160.35
2021-09-02,452.54
2021-09-03,469.82
2021-09-04,191.13
2021-09-05,297.33
2021-09-06,468.58
2021-09-07,309.68
2021-09-08,434.6
2021-09-09,472.46
2021-09-10,393.96
2021-09-11,151.31
2021-09-12,130.53
2021-09-13,307.26
2021-09-14,258.14
2021-09-15,172.7
2021-09-16,240.86
2021-09-17,410.13
2021-09-18,319.5
2021-09-19,280.04
2021-09-20,219.47
2021-09-21,380.95
2021-09-22,369.25
2021-09-23,242.43
2021-09-24,447.62
2021-09-25,139.61
2021-09-26,429.04
2021-09-27,114.18
2021-09-28,456.76
2021-09-29,408.91
2021-09-30,301.29
2021-10-01,127.96
2021-10-02,270.63
2021-10-03,438.73
2021-10-04,130.97
2021-10-05,385.99
2021-10-06,468.56
2021-10-07,179.37
2021-10-08,298.1
2021-10-09,224.84
2021-10-10,343.56
2021-10-11,310.67
2021-10-12,473.77
2021-10-13,112.01
2021-10-14,360.4
2021-10-15,312.46
2021-10-16,286.87
2021-10-17,426.2
2021-10-18,285.88
2021-10-19,150.58
2021-10-20,403.71
2021-10-21,196.14
2021-10-22,153.73
2021-10-23,406.56
2021-10-24,280.13
2021-10-25,191.01
2021-10-26,449.24
2021-10-27,199.56
2021-10-28,389.47
2021-10-29,424.68
2021-10-30,359.12
2021-10-31,383.5
2021-11-01,466.75
2021-11-02,383.8
2021-11-03,114.32
2021-11-04,315.48
2021-11-05,138.28
2021-11-06,171.84
2021-11-07,374.9
2021-11-08,423.56
2021-11-09,482.49
2021-11-10,463.33
2021-11-11,109.89
2021-11-12,331.8
2021-11-13,339.75
2021-11-14,355.79
2021-11-15,471.99
2021-11-16,348.34
2021-11-17,210.87
2021-11-18,419.46
2021-11-19,318.93
2021-11-20,151.73
2021-11-21,286.76
2021-11-22,312.98
2021-11-23,107.53
2021-11-24,160.72
2021-11-25,118.55
2021-11-26,479.05
2021-11-27,425.17
2021-11-28,350.73
2021-11-29,107.46
2021-11-30,409.82
2021-12-01,224.03
2021-12-02,197.79
2021-12-03,458.28
2021-12-04,349.64
2021-12-05,163.36
2021-12-06,490.35
2021-12-07,334.17
2021-12-08,296.91
2021-12-09,196.89
2021-12-10,456.69
2021-12-11,414.52
2021-12-12,271.12
2021-12-13,130.13
2021-12-14,233.74
2021-12-15,488.45
2021-12-16,256.26
2021-12-17,109.33
2021-12-18,205.47
2021-12-19,294.73
2021-12-20,106.45
2021-12-21,394.35
2021-12-22,481.9
2021-12-23,445.46
2021-12-24,305.94
2021-12-25,330.99
2021-12-26,254.37
2021-12-27,360.43
2021-12-28,360.79
2021-12-29,228.81
2021-12-30,138.96
2021-12-31,494.47
2022-01-01,305.4
2022-01-02,327.4
2022-01-03,456.14
2022-01-04,210.76
2022-01-05,155.2
2022-01-06,227.33
2022-01-07,362.96
2022-01-08,440.35
2022-01-09,387.03
2022-01-10,380.71
2022-01-11,205.67
2022-01-12,316.84
2022-01-13,345.3
2022-01-14,235.16
2022-01-15,283.33
2022-01-16,220.78
2022-01-17,123.41
2022-01-18,134.42
2022-01-19,461.97
2022-01-20,297.66
2022-01-21,316.7
2022-01-22,483.47
2022-01-23,465.71
2022-01-24,243.33
2022-01-25,210.88
2022-01-26,333.54
2022-01-27,297.54
2022-01-28,298.0
2022-01-29,107.67
2022-01-30,237.82
2022-01-31,149.64
2022-02-01,369.49
2022-02-02,403.24
2022-02-03,167.12
2022-02-04,138.42
2022-02-05,370.22
2022-02-06,386.99
2022-02-07,231.43
2022-02-08,116.29
2022-02-09,273.06
2022-02-10,159.35
2022-02-11,455.57
2022-02-12,477.03
2022-02-13,316.71
2022-02-14,415.57
2022-02-15,425.76
2022-02-16,335.46
2022-02-17,443.19
2022-02-18,121.87
2022-02-19,223.1
2022-02-20,409.89
2022-02-21,463.91
2022-02-22,437.67
2022-02-23,428.56
2022-02-24,498.29
2022-02-25,403.36
2022-02-26,241.43
2022-02-27,288.33
2022-02-28,375.91
2022-03-01,455.14
2022-03-02,134.26
2022-03-03,280.66
2022-03-04,304.32
2022-03-05,401.69
2022-03-06,236.62
2022-03-07,451.73
2022-03-08,281.22
2022-03-09,302.46
2022-03-10,392.53
2022-03-11,315.22
2022-03-12,491.66
2022-03-13,229.03
2022-03-14,198.81
2022-03-15,210.63
2022-03-16,292.99
2022-03-17,172.95
2022-03-18,437.74
2022-03-19,447.45
2022-03-20,222.99
2022-03-21,428.28
2022-03-22,180.44
2022-03-23,339.47
2022-03-24,463.79
2022-03-25,335.3
2022-03-26,241.57
2022-03-27,305.21
2022-03-28,423.15
2022-03-29,410.12
2022-03-30,114.19
2022-03-31,469.9
2022-04-01,177.58
2022-04-02,435.07
2022-04-03,222.43
2022-04-04,106.33
2022-04-05,180.36
2022-04-06,135.87
2022-04-07,438.35
2022-04-08,282.2
2022-04-09,117.48
2022-04-10,291.59
2022-04-11,273.12
2022-04-12,459.99
2022-04-13,215.12
2022-04-14,499.22
2022-04-15,405.22
2022-04-16,204.22
2022-04-17,283.13
2022-04-18,470.18
2022-04-19,192.03
2022-04-20,460.69
2022-04-21,108.25
2022-04-22,149.61
2022-04-23,287.78
2022-04-24,434.24
2022-04-25,243.31
2022-04-26,346.14
2022-04-27,426.65
2022-04-28,347.76
2022-04-29,282.46
2022-04-30,325.64
2022-05-01,484.34
2022-05-02,443.72
2022-05-03,346.13
2022-05-04,198.11
2022-05-05,482.37
2022-05-06,123.43
2022-05-07,123.38
2022-05-08,221.51
2022-05-09,136.37
2022-05-10,323.26
2022-05-11,362.09
2022-05-12,179.3
2022-05-13,395.65
2022-05-14,273.01
2022-05-15,331.62
2022-05-16,490.84
2022-05-17,260.9
2022-05-18,213.79
2022-05-19,289.6
2022-05-20,340.32
2022-05-21,410.19
2022-05-22,479.45
2022-05-23,422.14
2022-05-24,206.68
2022-05-25,256.1
2022-05-26,466.28
2022-05-27,374.15
2022-05-28,325.04
2022-05-29,315.69
2022-05-30,207.68
2022-05-31,431.22
2022-06-01,115.29
2022-06-02,415.15
2022-06-03,297.39
2022-06-04,257.72
2022-06-05,391.2
2022-06-06,331.65
2022-06-07,176.78
2022-06-08,237.96
2022-06-09,160.42
2022-06-10,297.28
2022-06-11,344.6
2022-06-12,429.42
2022-06-13,194.88
2022-06-14,186.65
2022-06-15,433.79
2022-06-16,258.68
2022-06-17,303.54
2022-06-18,329.48
2022-06-19,301.8
2022-06-20,339.05
2022-06-21,151.95
2022-06-22,144.44
2022-06-23,343.59
2022-06-24,349.41
2022-06-25,284.58
2022-06-26,195.57
2022-06-27,471.88
2022-06-28,117.05
2022-06-29,367.21
2022-06-30,123.96
2022-07-01,173.93
2022-07-02,360.57
2022-07-03,325.7
2022-07-04,197.82
2022-07-05,468.22
2022-07-06,172.49
2022-07-07,361.33
2022-07-08,133.89
2022-07-09,266.66
2022-07-10,289.45
2022-07-11,426.25
2022-07-12,170.64
2022-07-13,169.36
2022-07-14,419.9
2022-07-15,469.94
2022-07-16,384.69
2022-07-17,161.34
2022-07-18,249.57
2022-07-19,161.7
2022-07-20,427.56
2022-07-21,365.8
2022-07-22,112.89
2022-07-23,156.69
2022-07-24,317.89
2022-07-25,418.31
2022-07-26,118.72
2022-07-27,407.07
2022-07-28,438.74
2022-07-29,161.8
2022-07-30,302.36
2022-07-31,486.56
2022-08-01,301.59
2022-08-02,354.92
2022-08-03,250.47
2022-08-04,215.52
2022-08-05,430.14
2022-08-06,496.59
2022-08-07,285.55
2022-08-08,231.18
2022-08-09,252.51
2022-08-10,189.88
2022-08-11,264.4
2022-08-12,213.21
2022-08-13,444.39
2022-08-14,142.18
2022-08-15,340.25
2022-08-16,279.69
2022-08-17,444.78
2022-08-18,178.82
2022-08-19,486.21
2022-08-20,423.07
2022-08-21,189.58
2022-08-22,287.63
2022-08-23,499.06
2022-08-24,296.42
2022-08-25,245.43
2022-08-26,254.31
2022-08-27,367.68
2022-08-28,488.98
2022-08-29,299.68
2022-08-30,342.53
2022-08-31,152.81
2022-09-01,368.88
2022-09-02,334.27
2022-09-03,131.3
2022-09-04,392.89
2022-09-05,154.82
2022-09-06,299.84
2022-09-07,182.58
2022-09-08,124.33
2022-09-09,264.78
2022-09-10,299.17
2022-09-11,194.25
2022-09-12,294.88
2022-09-13,499.5
2022-09-14,447.58
2022-09-15,160.0
2022-09-16,244.74
2022-09-17,268.76
2022-09-18,144.2
2022-09-19,421.54
2022-09-20,280.87
2022-09-21,265.78
2022-09-22,459.38
2022-09-23,403.17
2022-09-24,438.59
2022-09-25,340.74
2022-09-26,425.13
2022-09-27,435.44
2022-09-28,289.37
2022-09-29,307.94
2022-09-30,379.9
2022-10-01,191.91
2022-10-02,119.97
2022-10-03,417.65
2022-10-04,426.49
2022-10-05,384.46
2022-10-06,429.15
2022-10-07,492.27
2022-10-08,385.91
2022-10-09,172.3
2022-10-10,216.19
2022-10-11,293.39
2022-10-12,136.76
2022-10-13,107.37
2022-10-14,303.16
2022-10-15,163.76
2022-10-16,359.56
2022-10-17,414.39
2022-10-18,295.73
2022-10-19,486.72
2022-10-20,274.98
2022-10-21,254.16
2022-10-22,185.54
2022-10-23,219.23
2022-10-24,460.92
2022-10-25,266.48
2022-10-26,267.4
2022-10-27,151.64
2022-10-28,310.22
2022-10-29,391.24
2022-10-30,397.49
2022-10-31,106.95
2022-11-01,430.6
2022-11-02,420.85
2022-11-03,292.29
2022-11-04,157.08
2022-11-05,459.49
2022-11-06,243.85
2022-11-07,224.4
2022-11-08,261.18
2022-11-09,205.09
2022-11-10,125.49
2022-11-11,251.74
2022-11-12,291.18
2022-11-13,384.25
2022-11-14,399.45
2022-11-15,492.35
2022-11-16,160.91
2022-11-17,250.84
2022-11-18,122.63
2022-11-19,274.31
2022-11-20,283.74
2022-11-21,319.55
2022-11-22,392.13
2022-11-23,464.68
2022-11-24,286.78
2022-11-25,373.93
2022-11-26,208.5
2022-11-27,432.76
2022-11-28,142.29
2022-11-29,105.29
2022-11-30,409.04
2022-12-01,183.46
2022-12-02,351.27
2022-12-03,248.38
2022-12-04,462.78
2022-12-05,372.45
2022-12-06,327.51
2022-12-07,102.37
2022-12-08,262.15
2022-12-09,368.16
2022-12-10,491.3
2022-12-11,378.2
2022-12-12,307.15
2022-12-13,248.15
2022-12-14,369.4
2022-12-15,282.71
2022-12-16,242.41
2022-12-17,184.82
2022-12-18,176.94
2022-12-19,365.64
2022-12-20,379.73
2022-12-21,294.87
2022-12-22,490.65
2022-12-23,246.27
2022-12-24,448.72
2022-12-25,221.13
2022-12-26,222.4
2022-12-27,477.84
2022-12-28,189.45
2022-12-29,455.87
2022-12-30,465.53
2022-12-31,338.07
2023-01-01,426.17
2023-01-02,377.28
2023-01-03,325.29
2023-01-04,365.3
2023-01-05,137.29
2023-01-06,247.65
2023-01-07,443.53
2023-01-08,133.02
2023-01-09,109.63
2023-01-10,121.88
2023-01-11,373.81
2023-01-12,125.42
2023-01-13,366.48
2023-01-14,173.96
2023-01-15,120.42
2023-01-16,327.97
2023-01-17,433.36
2023-01-18,235.11
2023-01-19,415.78
2023-01-20,433.22
2023-01-21,473.36
2023-01-22,202.16
2023-01-23,409.65
2023-01-24,268.96
2023-01-25,274.53
2023-01-26,131.83
2023-01-27,231.95
2023-01-28,238.49
2023-01-29,349.02
2023-01-30,117.64
2023-01-31,201.73
2023-02-01,288.92
2023-02-02,132.36
2023-02-03,497.27
2023-02-04,194.23
2023-02-05,286.24
2023-02-06,184.63
2023-02-07,421.67
2023-02-08,356.7
2023-02-09,194.78
2023-02-10,273.85
2023-02-11,494.74
2023-02-12,103.65
2023-02-13,271.46
2023-02-14,123.91
2023-02-15,360.63
2023-02-16,408.11
2023-02-17,230.95
2023-02-18,284.66
2023-02-19,241.12
2023-02-20,294.79
2023-02-21,446.52
2023-02-22,396.92
2023-02-23,269.96
2023-02-24,224.4
2023-02-25,455.86
2023-02-26,124.91
2023-02-27,191.92
2023-02-28,332.17
2023-03-01,130.11
2023-03-02,286.05
2023-03-03,474.28
2023-03-04,262.69
2023-03-05,278.79
2023-03-06,194.01
2023-03-07,111.36
2023-03-08,443.22
2023-03-09,494.71
2023-03-10,475.88
2023-03-11,359.45
2023-03-12,415.85
2023-03-13,372.66
2023-03-14,434.16
2023-03-15,118.65
2023-03-16,402.15
2023-03-17,216.8
2023-03-18,220.21
2023-03-19,155.19
2023-03-20,278.02
2023-03-21,329.94
2023-03-22,238.33
2023-03-23,269.75
2023-03-24,261.67
2023-03-25,447.51
2023-03-26,317.29
2023-03-27,295.59
2023-03-28,491.18
2023-03-29,451.81
2023-03-30,202.41
2023-03-31,198.63
2023-04-01,324.48
2023-04-02,243.62
2023-04-03,362.68
2023-04-04,206.21
2023-04-05,419.1
2023-04-06,286.93
2023-04-07,203.16
2023-04-08,112.51
2023-04-09,107.32
2023-04-10,477.94
2023-04-11,411.8
2023-04-12,198.75
2023-04-13,346.26
2023-04-14,474.49
2023-04-15,424.68
2023-04-16,115.13
2023-04-17,270.8
2023-04-18,398.28
2023-04-19,388.34
2023-04-20,191.62
2023-04-21,488.78
2023-04-22,333.71
2023-04-23,399.41
2023-04-24,205.98
2023-04-25,243.48
2023-04-26,206.83
2023-04-27,492.19
2023-04-28,127.37
2023-04-29,203.61
2023-04-30,392.81
2023-05-01,165.73
2023-05-02,415.62
2023-05-03,184.65
2023-05-04,212.8
2023-05-05,475.35
2023-05-06,105.27
2023-05-07,441.25
2023-05-08,261.95
2023-05-09,376.11
2023-05-10,277.63
2023-05-11,471.88
2023-05-12,498.36
2023-05-13,350.14
2023-05-14,138.82
2023-05-15,392.05
2023-05-16,313.34
2023-05-17,103.54
2023-05-18,436.95
2023-05-19,310.25
2023-05-20,261.71
2023-05-21,163.12
2023-05-22,442.15
2023-05-23,160.49
2023-05-24,227.14
2023-05-25,160.32
2023-05-26,446.41
2023-05-27,207.53
2023-05-28,107.55
2023-05-29,439.58
2023-05-30,279.75
2023-05-31,110.02
2023-06-01,192.16
2023-06-02,259.1
2023-06-03,360.02
2023-06-04,144.18
2023-06-05,226.99
2023-06-06,398.22
2023-06-07,456.92
2023-06-08,150.15
2023-06-09,233.53
2023-06-10,329.79
2023-06-11,322.83
2023-06-12,284.46
2023-06-13,492.88
2023-06-14,153.66
2023-06-15,369.74
2023-06-16,312.98
2023-06-17,120.4
2023-06-18,463.39
2023-06-19,382.84
2023-06-20,396.29
2023-06-21,428.7
2023-06-22,375.95
2023-06-23,253.68
2023-06-24,330.9
2023-06-25,383.45
2023-06-26,435.34
2023-06-27,175.32
2023-06-28,382.47
2023-06-29,306.93
2023-06-30,174.57
2023-07-01,371.04
2023-07-02,223.56
2023-07-03,360.92
2023-07-04,441.53
2023-07-05,295.4
2023-07-06,374.4
2023-07-07,404.4
2023-07-08,353.08
2023-07-09,191.05
2023-07-10,297.15
2023-07-11,401.26
2023-07-12,363.43
2023-07-13,177.28
2023-07-14,343.15
2023-07-15,336.06
2023-07-16,198.25
2023-07-17,435.07
2023-07-18,191.27
2023-07-19,334.67
2023-07-20,149.91
2023-07-21,261.5
2023-07-22,126.86
2023-07-23,280.46
2023-07-24,239.2
2023-07-25,334.05
2023-07-26,120.36
2023-07-27,466.67
2023-07-28,475.42
2023-07-29,424.7
2023-07-30,144.23
2023-07-31,395.29
2023-08-01,299.99
2023-08-02,333.33
2023-08-03,301.68
2023-08-04,350.39
2023-08-05,376.27
2023-08-06,236.54
2023-08-07,264.06
2023-08-08,344.55
2023-08-09,316.94
2023-08-10,168.87
2023-08-11,288.07
2023-08-12,388.24
2023-08-13,458.12
2023-08-14,268.96
2023-08-15,349.73
2023-08-16,469.83
2023-08-17,464.96
2023-08-18,480.43
2023-08-19,117.6
2023-08-20,218.91
2023-08-21,375.51
2023-08-22,203.95
2023-08-23,324.08
2023-08-24,361.27
2023-08-25,378.93
2023-08-26,152.02
2023-08-27,415.32
2023-08-28,482.35
2023-08-29,429.38
2023-08-30,284.49
2023-08-31,489.5
2023-09-01,378.29
2023-09-02,451.75
2023-09-03,254.44
2023-09-04,148.4
2023-09-05,306.94
2023-09-06,444.22
2023-09-07,307.48
2023-09-08,362.44
2023-09-09,272.64
2023-09-10,320.12
2023-09-11,461.56
2023-09-12,340.79
2023-09-13,258.49
2023-09-14,135.3
2023-09-15,261.35
2023-09-16,455.44
2023-09-17,423.28
2023-09-18,156.53
2023-09-19,331.01
2023-09-20,479.59
2023-09-21,293.66
2023-09-22,444.81
2023-09-23,139.77
2023-09-24,271.82
2023-09-25,354.58
2023-09-26,108.35
2023-09-27,250.13
2023-09-28,366.37
2023-09-29,162.56
2023-09-30,180.27
2023-10-01,499.06
2023-10-02,477.38
2023-10-03,156.15
2023-10-04,314.14
2023-10-05,332.89
2023-10-06,136.63
2023-10-07,108.22
2023-10-08,138.79
2023-10-09,369.47
2023-10-10,449.58
2023-10-11,352.6
2023-10-12,199.65
2023-10-13,145.03
2023-10-14,473.35
2023-10-15,101.49
2023-10-16,142.84
2023-10-17,131.42
2023-10-18,348.76
2023-10-19,245.66
2023-10-20,194.08
2023-10-21,319.06
2023-10-22,314.51
2023-10-23,391.18
2023-10-24,410.64
2023-10-25,186.93
2023-10-26,157.84
2023-10-27,426.04
2023-10-28,339.03
2023-10-29,293.32
2023-10-30,448.25
2023-10-31,207.81
2023-11-01,373.71
2023-11-02,471.03
2023-11-03,258.65
2023-11-04,451.53
2023-11-05,235.71
2023-11-06,374.14
2023-11-07,234.32
2023-11-08,193.71
2023-11-09,499.2
2023-11-10,414.18
2023-11-11,362.36
2023-11-12,198.46
2023-11-13,318.82
2023-11-14,280.31
2023-11-15,427.09
2023-11-16,413.75
2023-11-17,294.01
2023-11-18,334.26
2023-11-19,127.34
2023-11-20,266.88
2023-11-21,294.67
2023-11-22,280.29
2023-11-23,347.49
2023-11-24,257.5
2023-11-25,226.87
2023-11-26,401.98
2023-11-27,195.06
2023-11-28,241.27
2023-11-29,227.0
2023-11-30,215.07
2023-12-01,140.88
2023-12-02,265.9
2023-12-03,108.13
2023-12-04,391.75
2023-12-05,383.66
2023-12-06,154.75
2023-12-07,295.9
2023-12-08,488.22
2023-12-09,491.5
2023-12-10,388.29
2023-12-11,394.29
2023-12-12,274.27
2023-12-13,418.05
2023-12-14,168.23
2023-12-15,265.68
2023-12-16,177.83
2023-12-17,363.99
2023-12-18,115.69
2023-12-19,493.85
2023-12-20,198.1
2023-12-21,100.41
2023-12-22,347.96
2023-12-23,219.65
2023-12-24,410.81
2023-12-25,456.23
2023-12-26,149.53
2023-12-27,216.77
2023-12-28,369.13
2023-12-29,145.94
2023-12-30,278.57
2023-12-31,490.68
2024-01-01,223.65
2024-01-02,266.4
2024-01-03,181.08
2024-01-04,215.4
2024-01-05,432.58
2024-01-06,427.03
2024-01-07,157.35
2024-01-08,459.97
2024-01-09,375.77
2024-01-10,456.44
2024-01-11,328.54
2024-01-12,457.36
2024-01-13,305.76
2024-01-14,313.16
2024-01-15,118.6
2024-01-16,169.7
2024-01-17,280.17
2024-01-18,346.93
2024-01-19,221.26
2024-01-20,180.87
2024-01-21,356.97
2024-01-22,184.32
2024-01-23,159.48
2024-01-24,223.53
2024-01-25,342.66
2024-01-26,351.27
2024-01-27,220.82
2024-01-28,443.19
2024-01-29,353.73
2024-01-30,210.99
2024-01-31,473.37
2024-02-01,178.88
2024-02-02,205.54
2024-02-03,251.75
2024-02-04,380.1
2024-02-05,345.01
2024-02-06,480.67
2024-02-07,418.06
2024-02-08,438.42
2024-02-09,424.19
2024-02-10,313.05
2024-02-11,469.5
2024-02-12,155.93
2024-02-13,140.43
2024-02-14,486.16
2024-02-15,299.5
2024-02-16,201.48
2024-02-17,212.19
2024-02-18,392.8
2024-02-19,478.49
2024-02-20,452.15
2024-02-21,185.49
2024-02-22,228.8
2024-02-23,254.79
2024-02-24,121.62
2024-02-25,373.26
2024-02-26,235.68
2024-02-27,470.81
2024-02-28,492.06
2024-02-29,376.43
2024-03-01,102.26
2024-03-02,423.46
2024-03-03,308.28
2024-03-04,275.12
2024-03-05,302.59
2024-03-06,413.3
2024-03-07,220.68
2024-03-08,426.77
2024-03-09,146.83
2024-03-10,356.89
2024-03-11,403.32
2024-03-12,328.29
2024-03-13,486.38
2024-03-14,173.74
2024-03-15,418.6
2024-03-16,241.94
2024-03-17,258.17
2024-03-18,116.87
2024-03-19,265.37
2024-03-20,477.9
2024-03-21,120.32
2024-03-22,465.3
2024-03-23,166.99
2024-03-24,388.17
2024-03-25,117.31
2024-03-26,265.66
2024-03-27,218.85
2024-03-28,430.77
2024-03-29,295.0
2024-03-30,467.58
2024-03-31,329.06
2024-04-01,346.34
2024-04-02,329.39
2024-04-03,254.12
2024-04-04,139.01
2024-04-05,332.45
2024-04-06,206.27
2024-04-07,492.02
2024-04-08,239.99
2024-04-09,239.23
2024-04-10,348.46
2024-04-11,158.37
2024-04-12,444.42
2024-04-13,155.43
2024-04-14,243.33
2024-04-15,381.98
